,0
rto_lag_1,10413729.072030663
locality,947676.4100635052
rto_rmin_2,333894.273506999
is_jan,219757.5271577835
region,218762.9851489067
rto_rmean_2,218511.85488784313
month_cos,170391.6937621832
rto_rmax_2,162646.21101033688
rto_seasonal_ratio_baseline,153007.25755417347
rto_diff_1,91988.0306212902
rto_lag_12_div_lag_13,90063.49243593216
month_sin,68674.20173490047
households,68169.44734561443
rto_lag_7,61070.2252856493
cci_diff_1,57005.29778075218
cashboxes,48647.847076535225
rto_lag_11,47343.90530741215
rto_slope_12,46783.76039981842
rto_rmedian_2,42448.88097798824
rto_pct_1,40298.58430290222
rto_lag_8,39424.022382617
rto_cummean,36870.823560118675
rto_lag_1_div_lag_2,33714.024685025215
rto_slope_3,31404.44927942753
grp_area_cat_lag1_mean,29886.303953886032
population,29428.0522711277
rto_rmedian_12,26162.35576581955
rto_lag_12,26156.15909230709
non_working_days,24078.3187186718
avg_ticket_inflated,22451.26023566723
items_per_check_rmean_12,22239.034180283546
log_growth_lag_4,22026.288735985756
rto_same_month_mean,19820.45937871933
rto_lag1_to_cummean,19597.967754364014
cci_lag_4,19194.11686873436
rto_rmin_12,18235.33954179287
grp_area_cat_yoy_median,16143.336367607117
abs_log_growth_lag_1,16124.514468550682
rto_lag_2_div_lag_4,16040.513455867767
rto_rstd_2,15825.428879618645
rto_lag_2_div_lag_14,15334.053653717041
rto_rmedian_24,15135.298585057259
rto_lag_10,14887.116082191467
log_growth_lag_6,14183.205637216568
avg_ticket_inflated_lag_12,13597.669649362564
te_open_date_cat,13254.29154586792
items_per_check_diff2_1,12573.15373802185
grp_all_lag12_mean,11506.608493924141
ets_pred,11458.236400842667
rto_lag_9,11248.072984099388
rto_rmean_12,11182.042887330055
rto_lag_2,10971.267091870308
is_feb,10916.869259119034
grp_area_cat_yoy_mean,10819.058796167374
items_per_check_lag1_to_cummean,10732.557200074196
rto_rstd_12,10312.352470040321
items_per_check_diff_1,10219.157975792885
rto_diff2_1,9835.289382457733
te_region_month,9539.556158542633
is_dec,9528.022511482239
avg_ticket_inflated_lag_3,9360.657015800476
rto_rstd_24,9294.162467598915
promo_per_check_diff_1,9150.012973666191
cci_diff_4,8774.026454210281
region_spendings_mom_ratio,8648.463362812996
rto_rstd_3,8493.085811495781
foot_traffic_clipped,8404.863840818405
grp_all_yoy_macro_median,8299.340772151947
te_locality,8204.57894563675
area_cat,8108.896159172058
rto_rmin_24,7882.200928926468
promo_per_check_pct_6,7711.382243156433
rto_diff_2,7689.076892495155
grp_all_lag1_mean,7622.84766626358
rto_slope_6,7549.637357831001
promo_per_check_pct_1,7411.5685695409775
rto_pct_6,7235.2717480659485
items_per_check_pct_6,7169.848806142807
items_per_check_lag_2,7033.134112715721
grocery_500_clipped,6991.5512709617615
rto_cv_3,6892.7560304403305
rto_rmax_4,6835.902182221413
cancellations_lag_1,6630.212915658951
rto_lag_15,6621.335810184479
rto_cumstd,6614.721734762192
rto_rmin_6,6445.960701584816
promo_per_check_lag1_to_cummean,6365.412147521973
rto_rmax_6,6364.120478272438
te_region,6279.392265796661
rto_rmedian_3,6225.261798620224
grp_region_yoy_mean,6149.26026725769
grp_area_cat_lag1_median,6119.815313577652
rto_cv_6,6086.00113427639
items_per_check_pct_2,6072.071665048599
rto_diff_6,6065.094743490219
rto_pct_2,5925.78121805191
rto_rmax_12,5834.467054128647
rto_yoy_diff,5380.003371596336
promo_per_check_pct_2,5323.93590593338
items_per_check_diff_2,5293.33075094223
open_date_cat,5174.31377351284
grp_region_lag1_median,5137.4664660692215
rto_rmax_3,5135.541479945183
items_per_check_diff_6,5002.712819457054
rto_lag_5,4909.271562457085
promo_per_check_lag_2,4875.090948939323
rto_rstd_4,4709.209396600723
promo_per_check_diff_6,4707.824951648712
grp_open_date_cat_lag1_median,4450.669913053513
grp_open_date_cat_yoy_median,4433.732370257378
grp_open_date_cat_yoy_mean,4417.6235600709915
promo_per_check_diff_2,4373.095989704132
rto_yoy_ratio,4365.997322559357
quarter,4303.126598358154
cci_yoy_ratio,4245.1271233558655
promo_per_check_diff2_1,4243.175317525864
grp_region_yoy_median,4152.033119797707
rto_lag_6,4088.4383392333984
grp_locality_lag1_mean,4070.3173376321793
grp_open_date_cat_lag1_mean,3992.7092134952545
cci_lag_2,3970.626734137535
cancellations_diff_1,3747.59145963192
days_in_month,3746.0402768850327
grp_all_yoy_macro_mean,3720.687969684601
promo_per_check_cumstd,3711.790687441826
promo_per_check_lag_1,3671.510847091675
rto_rstd_6,3540.8401820659637
items_per_check_pct_1,3536.649255633354
items_per_check_cumstd,3527.85415995121
region_spendings_inflated,3526.5846148729324
items_per_check_lag_1,3438.7875096797943
rto_rmedian_6,3423.749022245407
rto_lag_4,3416.3948333263397
items_per_check_yoy_ratio,3399.413536429405
rto_rmin_3,3348.88871049881
grp_region_lag1_mean,3324.9093755483627
car_traffic_clipped,3126.547798514366
rto_rmean_6,3045.4901765584946
rto_log_ratio_1_12,2850.317027449608
region_spendings_lag_3,2643.916429877281
cancellations_diff_6,2576.7032150030136
rto_rmin_4,2567.398991584778
grp_locality_yoy_median,2556.104509830475
cancellations_pct_1,2540.0873079299927
cancellations_lag1_to_cummean,2465.1397252082825
rto_rmax_24,2441.7983548641205
cancellations_diff2_1,2432.304272174835
region_spendings_rmean_12,2429.966486096382
promo_per_check_yoy_ratio,2348.1848378181458
rto_lag_14,2309.4605832099915
medical_300_clipped,2269.405599951744
promo_per_check_rmean_3,2265.0527418851852
items_per_check_lag_12,2264.9313603639603
rto_rmean_3,2257.7576652765274
te_area_cat,2202.260110616684
promo_per_check_rmean_12,2166.2630997896194
items_per_check_rmean_3,2144.6897681951523
rto_rmedian_4,2128.8845295906067
cancellations_cumstd,2121.507934331894
cancellations_pct_6,2121.1989580392838
rto_lag_3,2113.697637796402
cancellations_pct_2,2107.1013802289963
rto_lag_17,1931.4179339408875
grp_locality_lag1_median,1918.089561700821
items_per_check_yoy_diff,1917.360531926155
cancellations_diff_2,1809.7363622188568
marketplaces_100_clipped,1739.9195073843002
te_area_open,1737.898253917694
log_growth_lag_1,1707.596498131752
promo_per_check_log_ratio_1_12,1628.9417692422867
grp_locality_yoy_mean,1613.1071212291718
items_per_check_cummean,1592.6100788116455
items_per_check_log_ratio_1_12,1564.8312438726425
p5_500,1548.1238901615143
rto_rmean_24,1523.3215531110764
rto_rmean_4,1375.0450953245163
rto_lag_13,1332.5429482460022
cancellations_lag_2,1222.95880484581
rto_lag_16,1214.9342455863953
promo_per_check_yoy_diff,1180.8949242830276
cancellations_cummean,1080.251296877861
cancellations_rmean_3,1064.4332939386368
promo_per_check_cummean,1057.7710951566696
stops_300_clipped,1039.1356978416443
region_spendings_lag_12,951.1385087966919
cci_lag_1,929.3090679645538
rto_same_month_2y,900.3433494567871
region_spendings_yoy_ratio,899.7264961004257
rto_same_month_1y,866.5635541677475
rto_naive_seasonal,861.8905744552612
te_region_area,842.8802855014801
work_hours,802.6403344869614
cancellations_rmean_12,766.0311802625656
rto_lag_18,740.8812255859375
promo_per_check_lag_12,723.6986268758774
cancellations_yoy_diff,712.8108547925949
log_growth_lag_2,604.2402393817902
cancellations_log_ratio_1_12,546.846955537796
cancellations_lag_12,469.6479388475418
schools_300_clipped,292.77434837818146
cci,272.95185136795044
cancellations_yoy_ratio,230.57703042030334
rto_lag_1_div_lag_12,170.15993678569794
alco_flag,33.35249733924866
