,0
region_spendings_yoy_ratio,1034.7876970767975
promo_per_check_lag_12,931.9693101644516
cancellations_yoy_diff,876.6971670389175
promo_per_check_yoy_diff,814.5924609899521
cancellations_lag_12,752.8802219629288
rto_same_month_1y,710.6267120838165
region_spendings_lag_12,688.8938368558884
cancellations_log_ratio_1_12,659.2211737632751
rto_lag_18,652.2808284759521
promo_per_check_log_ratio_1_12,507.2901699542999
cancellations_yoy_ratio,477.1664550304413
log_growth_lag_2,459.47417092323303
rto_naive_seasonal,408.11434984207153
schools_300_clipped,284.64405369758606
rto_same_month_2y,249.82797241210938
cci,220.6696276664734
rto_lag_1_div_lag_12,213.22624135017395
alco_flag,51.695937156677246
