,0
te_area_cat,3448.7038544416428
rto_rmax_6,3411.005035638809
grp_region_lag1_mean,3369.820928454399
region_month_rto_mean_lag12,3098.170956969261
marketplaces_100,3077.2109920978546
rto_rmean_24,3059.739848971367
region_spendings_lag_12,2910.210465192795
is_feb,2724.038774728775
region_march_feb_ratio,2643.3207627534866
rto_rmean_6,2519.1563415527344
rto_rmean_4,2507.8664150238037
te_region_area,2344.4042468070984
days_ratio_curr_to_lag1,2321.4367146492004
work_hours,2318.284550368786
rto_same_month_mean,2155.561745762825
locality_march_feb_ratio,1905.3840811252594
p5_500,1835.0272364616394
stops_300,1823.0558222532272
city_march_feb_ratio,1567.6056755781174
region_march_feb_ratio_hist_pairs,1563.8021498918533
rto_naive_seasonal,1488.6001379489899
log_growth_lag_2,1414.2604720592499
log_growth_lag_1,1190.0560615062714
rto_lag_24,1178.449879169464
rto_std_3,1014.9557757377625
rto_same_month_1y_per_day,990.7685739994049
schools_300,927.1320531368256
days_ratio_curr_to_lag12,891.8487396240234
foot_traffic_clipped,874.5864297151566
rto_median_3,822.4077286720276
rto_rmedian_2,786.2063145637512
car_traffic_clipped,677.0490580797195
global_march_feb_ratio,572.3091748952866
grocery_500_clipped,566.3849716186523
rto_std_6,470.63218998908997
days_per_month_ratio,459.6209295988083
rto_lag_1_div_lag_12,280.24046301841736
medical_300_clipped,276.68965780735016
store_age_months,252.52611911296844
rto_max_6,246.70686435699463
locality_march_feb_ratio_hist_pairs,246.53116500377655
area_march_feb_ratio,234.81129479408264
rto_min_6,200.63674902915955
rto_same_month_1y,199.09693694114685
rto_mean_3,181.81645119190216
rto_median_6,175.9184112548828
marketplaces_100_clipped,167.1540379524231
rto_mean_12,156.32199883460999
rto_same_month_2y,151.49692904949188
area_march_feb_ratio_hist_pairs,150.11949181556702
stops_300_clipped,139.63893520832062
alco_flag,129.32939755916595
rto_mean_4,124.33586394786835
rto_mean_6,118.20459580421448
schools_300_clipped,50.217339754104614
is_recent_jump_down,19.108275413513184
global_march_feb_ratio_hist_pairs,18.484997987747192
is_recent_jump_up,17.00514256954193
rto_mean_2,2.3611650466918945
rto_ratio_lag1_sm1y,1.4781949520111084
rto_lag_25,0.0
is_new_store,0.0
is_short_history_store,0.0
history_coverage_ratio,0.0
is_mar,0.0
