,0
grp_area_cat_yoy_mean,4797.395385980606
region_spendings_lag_3,4789.876530647278
rto_lag_4,4777.208941578865
te_region,4709.217072725296
rto_rstd_4,4679.423404932022
grp_all_lag12_mean,4635.398459792137
is_dec,4632.661759376526
rto_rmax_6,4630.132297158241
region_spendings_inflated,4556.015800833702
cancellations_pct_6,4543.148206830025
rto_rmean_12,4536.34059047699
cancellations_lag1_to_cummean,4515.475281596184
items_per_check_lag_12,4512.345433115959
rto_lag_13,4460.585607647896
rto_rstd_6,4436.126969337463
quarter,4428.034430027008
items_per_check_lag_1,4414.994094610214
promo_per_check_diff_2,4409.809424161911
medical_300_clipped,4328.425954937935
avg_ticket_inflated_lag_3,4293.780983448029
rto_lag_16,4269.773643016815
promo_per_check_cumstd,4046.1619749069214
rto_cummin,4009.8208347558975
grp_all_yoy_macro_mean,3963.2410975694656
rto_cummax,3825.714620113373
rto_rmedian_6,3819.3817162513733
avg_ticket,3783.1482348442078
rto_rmedian_4,3772.5916488170624
rto_lag_3,3683.500595331192
rto_rmax_4,3634.7889659404755
rto_log_ratio_1_12,3624.2597316503525
rto_lag_12,3610.7315806150436
cancellations_diff_2,3579.2144322395325
promo_per_check_cummin,3567.661501288414
items_per_check_cummin,3367.9512845277786
grp_locality_lag1_median,3340.185066342354
grp_region_yoy_mean,3293.7316831350327
grp_region_yoy_median,3213.601618170738
grp_area_cat_lag1_median,3188.2860548496246
promo_per_check_yoy_ratio,3146.1625274419785
items_per_check_yoy_diff,3087.1417251825333
items_per_check_log_ratio_1_12,3084.11865901947
rto_rmean_3,3050.5903527736664
rto_rmean_24,3005.4813512563705
items_per_check_rmean_3,2941.223674893379
cancellations_cumstd,2912.3204740285873
cancellations_cummax,2910.576635360718
grp_area_cat_lag1_mean,2871.5430785417557
te_area_open,2867.09607899189
rto_lag_14,2822.126302957535
promo_per_check_rmean_12,2811.9802149534225
grp_region_lag1_mean,2790.4241811037064
promo_per_check_rmean_3,2742.1141176223755
marketplaces_100_clipped,2739.457962155342
grp_locality_yoy_mean,2699.2914348840714
items_per_check_cummax,2628.96462059021
cci_lag_2,2595.1098210811615
rto_rmax_12,2533.6687198877335
rto_rmax_24,2494.6955128908157
region_spendings_yoy_ratio,2462.963607788086
grp_locality_yoy_median,2446.530532479286
rto_lag_17,2409.304254770279
cancellations_lag_2,2311.8674840927124
te_area_cat,2268.8471159934998
grp_open_date_cat_yoy_median,2225.067560195923
cancellations_yoy_diff,2219.034525036812
rto_rmean_6,2180.6986449956894
p5_500,2168.4572434425354
promo_per_check_log_ratio_1_12,2062.0100852251053
log_growth_lag_1,2060.869553089142
promo_per_check_lag_12,2049.8587909936905
te_region_area,1969.9087752103806
rto_rmean_4,1968.5785027742386
rto_lag_18,1934.837900519371
rto_rmax_3,1917.9244048595428
grp_open_date_cat_yoy_mean,1796.212623000145
cancellations_cummin,1785.0046186447144
cancellations_lag_12,1750.2206395864487
cci_lag_1,1700.5777509212494
cancellations_yoy_ratio,1698.767661333084
region_spendings_lag_12,1693.2329733371735
promo_per_check_yoy_diff,1682.710282087326
days_ratio_curr_to_lag1,1647.8404375314713
stops_300_clipped,1557.870123386383
rto_same_month_mean,1549.6639739274979
is_feb,1451.871072769165
items_per_check_cummean,1423.813536286354
cancellations_rmean_12,1392.180203795433
rto_naive_seasonal,1381.6041196584702
rto_rmedian_2,1380.094871520996
cancellations_rmean_3,1315.8002446889877
promo_per_check_cummean,1314.680604338646
work_hours,1276.8271288871765
promo_per_check_cummax,1271.9562871456146
cancellations_log_ratio_1_12,1209.1269311904907
cancellations_cummean,902.2325897216797
schools_300_clipped,714.0241189002991
rto_same_month_2y,640.5041677951813
cci,635.9089138507843
log_growth_lag_2,557.2380559444427
rto_std_3,421.3677282333374
rto_same_month_1y_per_day,357.78018260002136
rto_std_6,273.48403668403625
days_ratio_curr_to_lag12,207.28195023536682
rto_lag_1_div_lag_12,199.76154160499573
rto_same_month_1y,119.12182569503784
rto_mean_3,107.80585956573486
alco_flag,80.51952350139618
rto_mean_6,64.33567917346954
avg_ticket_inflated_diff_3,0.0
avg_ticket_inflated_yoy_ratio,0.0
