,0
log1p_rto_lag_1_per_day,4306738.077478409
rto_lag_1_per_day,4175419.1593176126
locality,1874013.9091255665
rto_lag_1_scaled_by_days,1490764.2319546938
log1p_rto_lag_1_scaled_by_days,1205688.4928525686
region,316067.40419733524
month_cos,234640.46249961853
is_jan,209098.3017784357
cancellations_clipped,125587.5387262106
rto_lag_12_div_lag_13,91843.76362985373
rto_seasonal_ratio_baseline,91564.12357795238
households,77156.21475291252
month_sin,70729.82745110989
rto_slope_12,69999.14833885431
rto_lag_7,61436.88696742058
rto_diff_1,58017.180283248425
log1p_rto_seasonal_ratio_baseline,57978.4558737278
log_growth_lag_6,57904.087902247906
rto_lag_1_div_mean_3,55051.92036694288
rto_slope_3,51910.09827375412
non_working_days,48402.34601867199
region_spendings_mom_ratio,47562.797770380974
rto_rmin_2,44114.75136631727
log_growth_lag_4,42064.833639621735
rto_mean_3_div_mean_12,38973.21241289377
population,35984.4919077158
rto_lag_2_div_lag_4,32102.522513091564
cashboxes,32084.08304834366
abs_log_growth_lag_1,31015.20838880539
rto_lag_12_per_day,30382.144867300987
rto_pct_1,29907.108693778515
rto_lag_9,27632.167717576027
items_per_check_rmean_12,27294.641770005226
rto_pct_2,27203.896525025368
cancellations_lag_1,27130.717204928398
days_in_month_lag_1,26421.17901444435
rto_lag_10,25971.841465234756
rto_lag1_to_cummean,25960.610059022903
rto_lag_2_div_lag_14,23786.92756098509
rto_rstd_2,23664.58940833807
grp_all_yoy_macro_median,23644.092490434647
rto_diff_2,22733.34532725811
region_spendings_lag1_to_rmean3,22082.74459016323
log1p_rto_lag_7,21572.861537098885
days_in_month_lag_12,21139.290013313293
rto_rstd_3,20544.75568497181
rto_rmedian_24,19948.05225890875
rto_cummean,19940.627389907837
log1p_rto_lag_12_div_lag_13,19737.894465446472
grp_all_lag1_mean,19274.25312077999
grp_area_cat_yoy_median,18749.606249332428
grp_all_lag12_mean,17812.52058303356
rto_slope_6,17770.128446817398
rto_rmedian_12,17374.80726790428
rto_lag_15,17281.40167450905
rto_lag_2,17264.198301911354
rto_rmean_2,17167.685366153717
rto_cv_6,17093.513560712337
rto_rmin_24,16980.84855878353
rto_pct_6,16978.59799838066
rto_rstd_24,16436.636217832565
te_open_date_cat,16089.795305013657
rto_rstd_12,16077.676126003265
log1p_rto_rmin_2,16036.583765745163
