,0
rto_lag_1,10708959.477034092
locality,2584740.875837028
city_month_prev_ratio,1009605.4855800271
rto_rmin_2,682466.6539233327
rto_rmean_2,468454.4105501175
region,320326.1708614826
rto_rmax_2,120452.92056757212
rto_rmedian_2,87709.7589893341
rto_lag_12_div_lag_13,87515.919228971
rto_diff_1,81123.44904983044
cashboxes,71829.8518460989
rto_seasonal_ratio_baseline,61816.328791201115
households,59480.81590759754
rto_slope_12,52027.587396264076
rto_slope_3,47776.29493236542
log_growth_lag_4,45038.52546930313
rto_pct_1,44795.76113986969
log_growth_lag_6,43588.45669937134
rto_lag_8,40874.62494403124
grp_all_lag1_mean,40562.36138868332
abs_log_growth_lag_1,40499.03733742237
population,38800.10634458065
rto_lag1_to_cummean,38245.035987734795
items_per_check_lag1_to_cummean,38195.14049053192
rto_lag_2_div_lag_4,37103.96988630295
rto_diff2_1,36364.86248207092
cancellations_pct_1,34193.00871670246
cancellations_pct_2,34019.45623135567
cancellations_diff_1,33784.61905199289
cancellations_diff2_1,33705.761305511
rto_rstd_2,32511.76855802536
month_cos,31120.022011637688
promo_per_check_lag1_to_cummean,30850.111962854862
rto_cv_3,29995.918099939823
cancellations_diff_2,29528.188381016254
cancellations_lag1_to_cummean,29247.43239247799
rto_lag_1_div_lag_2,28390.68244278431
rto_lag_7,27973.710991740227
promo_per_check_diff_1,27045.887719154358
rto_cv_6,26249.975204348564
promo_per_check_pct_1,25289.140872120857
promo_per_check_diff2_1,25221.246374845505
items_per_check_diff_1,25177.84995275736
rto_lag_11,24945.128097891808
rto_cummean,24813.555593013763
cancellations_pct_6,24458.663221240044
promo_per_check_pct_2,24393.47679322958
items_per_check_diff2_1,24052.315416395664
rto_lag_9,23663.103511750698
rto_slope_6,23523.248348116875
rto_rstd_3,23052.227561593056
area_cat,23005.269844532013
rto_pct_2,22700.33059257269
cci_diff_1,22693.114912748337
promo_per_check_diff_2,22466.089099407196
cancellations_diff_6,22383.896989822388
promo_per_check_pct_6,22051.934109270573
items_per_check_pct_2,21563.73325383663
items_per_check_pct_1,21321.191649138927
rto_pct_6,21309.922185838223
items_per_check_pct_6,21277.552567064762
rto_rstd_4,21261.399495601654
rto_lag_10,21249.28567415476
rto_lag_2_div_lag_14,21125.84264397621
promo_per_check_cumstd,21114.261056542397
ets_pred,21014.050662338734
rto_diff_2,20891.514686465263
items_per_check_diff_2,20805.69758105278
promo_per_check_diff_6,20302.138171851635
rto_rmedian_12,20198.46540749073
items_per_check_cumstd,20176.128055036068
rto_rmin_12,20101.06503200531
items_per_check_diff_6,19972.439653873444
foot_traffic_clipped,19657.28753912449
rto_lag_12,19647.522426187992
rto_rstd_12,19345.060147047043
region_spendings_mom_ratio,18774.608148276806
car_traffic_clipped,18332.76626074314
promo_per_check_lag_2,17851.126215219498
cancellations_lag_1,17779.178489267826
is_jan,17627.11771631241
te_locality,17563.528659522533
items_per_check_rmean_12,17510.844088613987
grocery_500_clipped,17460.823484301567
rto_diff_6,17455.725986778736
rto_rmedian_3,17100.829441189766
rto_rstd_24,16928.093864262104
promo_per_check_lag_1,16832.596501231194
non_working_days,16677.22256243229
grp_open_date_cat_lag1_median,16542.980917334557
month_sin,16370.383434295654
grp_open_date_cat_lag1_mean,15680.184898853302
items_per_check_lag_2,15487.526152253151
rto_rmedian_24,15067.332509994507
rto_rstd_6,14996.834027588367
cancellations_cumstd,14673.66189467907
rto_lag_2,13831.97028964758
rto_yoy_ratio,13806.958237886429
rto_rmin_24,13693.907766461372
rto_cumstd,13269.463913679123
items_per_check_lag_1,13111.293330073357
rto_rmean_12,13023.302049160004
rto_yoy_diff,12677.89488685131
promo_per_check_rmean_3,12642.614890933037
items_per_check_yoy_diff,12249.812793374062
items_per_check_yoy_ratio,12094.386332690716
rto_lag_5,11993.294340729713
rto_rmin_6,11594.781929910183
cancellations_lag_2,10862.297207832336
rto_lag_4,10743.726111888885
medical_300_clipped,10634.258464336395
cci_diff_4,10480.12051665783
grp_area_cat_lag1_mean,10300.08449947834
avg_ticket_inflated,10252.211639523506
grp_locality_yoy_median,10095.839632153511
cancellations_yoy_diff,10075.411770641804
grp_all_lag12_mean,10015.38620853424
grp_area_cat_yoy_median,9931.434280514717
rto_lag_6,9812.419632792473
promo_per_check_yoy_ratio,9553.530849814415
grp_locality_lag1_mean,9398.804303705692
items_per_check_lag_12,9383.746731042862
items_per_check_rmean_3,9217.085441350937
rto_rmax_3,9199.690999150276
promo_per_check_lag_12,9123.381740868092
grp_locality_yoy_mean,9076.147614240646
cancellations_yoy_ratio,9057.432455897331
rto_rmin_3,9031.951963603497
rto_lag_3,8980.675747156143
cancellations_rmean_3,8975.660400152206
grp_area_cat_yoy_mean,8943.145243167877
open_date_cat,8906.853439092636
promo_per_check_rmean_12,8890.533007025719
cancellations_log_ratio_1_12,8625.926750719547
te_open_date_cat,8601.35152041912
grp_area_cat_lag1_median,8410.346488177776
grp_locality_lag1_median,8385.577289760113
rto_rmin_4,8249.263166427612
rto_rmax_6,8111.674222946167
rto_rmax_4,8063.871246933937
items_per_check_log_ratio_1_12,8002.918940782547
rto_lag_15,7790.14760273695
cancellations_lag_12,7663.065287053585
grp_open_date_cat_yoy_median,7606.817202329636
promo_per_check_cummean,7539.861551821232
te_area_open,7453.002448260784
grp_open_date_cat_yoy_mean,7355.269516944885
rto_rmedian_4,7351.826334953308
te_region_month,7205.566578984261
promo_per_check_yoy_diff,7153.506633758545
cci_yoy_ratio,7098.207956790924
grp_all_yoy_macro_median,7074.640114188194
rto_rmax_12,6977.252965211868
cancellations_rmean_12,6811.1499935388565
rto_same_month_mean,6656.2601845264435
cancellations_cummean,6604.585152745247
marketplaces_100_clipped,6438.94189697504
items_per_check_cummean,6261.977209210396
cci_lag_4,6129.50959944725
rto_rmedian_6,5633.068313121796
rto_lag_13,5447.202767252922
te_region_area,5377.341692984104
rto_lag_14,5373.821365714073
work_hours,5315.582770526409
rto_log_ratio_1_12,5048.861520767212
region_spendings_yoy_ratio,4807.81298583746
grp_region_yoy_mean,4755.414742588997
region_spendings_inflated,4666.846300423145
rto_lag_16,4662.760897099972
region_spendings_lag_3,4644.446250736713
rto_lag_17,4583.259606480598
avg_ticket_inflated_lag_12,4579.8712149858475
rto_rmax_24,4472.398069858551
grp_region_yoy_median,4343.9740517139435
rto_rmean_3,4154.199744462967
te_area_cat,4117.951054751873
rto_lag_18,3920.721627473831
promo_per_check_log_ratio_1_12,3896.038853406906
p5_500,3662.762783050537
avg_ticket_inflated_lag_3,3644.6034775972366
rto_rmean_24,3616.527382850647
rto_rmean_4,3506.2279856204987
quarter,3375.182450771332
rto_rmean_6,3284.83793258667
cci_lag_2,3213.736976623535
days_in_month,3198.3473447561264
grp_region_lag1_median,3142.525407910347
region_spendings_rmean_12,3072.6041917800903
grp_all_yoy_macro_mean,2943.777937054634
stops_300_clipped,2835.3807350993156
region_spendings_lag_12,2773.1366870999336
log_growth_lag_1,2742.8426452875137
grp_region_lag1_mean,2649.505257666111
region_month_rto_mean_lag12,2180.5035445690155
schools_300_clipped,2128.286248445511
te_region,2065.5287078022957
cci_lag_1,1719.1938693523407
log_growth_lag_2,1584.60139888525
cci,1041.2368313074112
is_feb,873.4200202226639
rto_same_month_1y,593.819189786911
rto_naive_seasonal,363.9860599040985
rto_lag_1_div_lag_12,350.8754631280899
rto_same_month_2y,297.74344193935394
is_dec,293.1482262611389
alco_flag,266.788392663002
