,0
rto_mean_3,191.5793718099594
alco_flag,184.357776761055
rto_mean_2,179.07690477371216
rto_mean_4,171.82022392749786
stops_300_clipped,157.15225553512573
is_feb,122.80195593833923
area_march_feb_ratio_hist_pairs,83.53636980056763
schools_300_clipped,75.61315262317657
is_recent_jump_down,38.21484994888306
is_recent_jump_up,26.222477555274963
rto_same_month_2y,25.103877544403076
global_march_feb_ratio,22.186050176620483
rto_ratio_lag1_sm1y,10.99809741973877
days_ratio_curr_to_lag12,1.5782699584960938
rto_lag_25,0.0
is_new_store,0.0
store_age_months,0.0
history_coverage_ratio,0.0
months_with_history,0.0
is_short_history_store,0.0
is_mar,0.0
global_march_feb_ratio_hist_pairs,0.0
