,0
rto_rmin_6,3062.491628885269
region_spendings_rmean_3,3056.2956461906433
region_spendings_yoy_ratio,3051.385481595993
region_spendings_lag_1,3017.560341358185
promo_per_check_lag_2,2891.8038489818573
rto_rmax_6,2871.3009469509125
grp_all_lag12_mean,2778.2611989974976
rto_lag_3,2704.520374774933
items_per_check_rmean_3,2693.0907554626465
grp_region_lag1_mean,2560.809560775757
rto_cummin,2546.0263842344284
rto_lag_12,2508.952400803566
rto_rmean_12,2481.2996089458466
rto_rmedian_4,2419.376585960388
region_spendings_rmean_12,2416.706934452057
rto_rmax_4,2389.8761219978333
rto_rstd_6,2330.110538482666
days_in_month,2242.2447555065155
promo_per_check_rmean_12,2206.617345094681
rto_rstd_4,2159.528719186783
rto_rmean_24,2153.6228861808777
log_growth_lag_1,2057.3359985351562
grp_region_yoy_median,2038.723421573639
te_area_cat,1961.9709153175354
yoy_true_lag1,1939.5350790023804
rto_rmean_4,1890.504165649414
grp_region_yoy_mean,1879.0035920143127
medical_300_clipped,1743.8120532035828
grp_area_cat_lag1_median,1707.3774223327637
te_area_open,1689.3095173835754
rto_lag_13,1603.9944524765015
marketplaces_100_clipped,1571.9445044994354
rto_rmean_3,1568.2310528755188
rto_rmax_24,1543.6408826112747
rto_lag_14,1536.8878965377808
rto_rmax_12,1531.8518278598785
grp_locality_lag1_median,1531.61266040802
rto_log_ratio_1_12,1500.6399250030518
rto_rmax_3,1473.5265755653381
rto_rmean_6,1440.2117896080017
p5_500,1403.5134665966034
days_ratio_curr_to_lag1,1400.2813594341278
promo_per_check_rmean_3,1390.331660747528
car_traffic_clipped,1299.8582680225372
grp_all_yoy_macro_mean,1128.0545206069946
cancellations_lag_2,1119.76713180542
te_region_area,1115.801772594452
region_spendings_lag_12,1062.124552488327
region_month_rto_mean_lag12,1039.8227815628052
grp_locality_yoy_mean,885.9319546222687
grp_area_cat_lag1_mean,858.5515449047089
rto_lag_17,852.7669267654419
grp_locality_yoy_median,806.7305591106415
region_march_feb_ratio,726.8757128715515
rto_same_month_mean,721.1687297821045
region_march_feb_ratio_hist_pairs,707.5920231342316
stops_300_clipped,705.5451707839966
is_feb,654.1790752410889
rto_same_month_1y_per_day,619.2104377746582
grp_open_date_cat_yoy_median,595.762727022171
days_in_month_lag_12,595.2818484306335
quarter,587.7752251625061
city_march_feb_ratio,545.6723685264587
cancellations_rmean_12,517.2037425041199
promo_per_check_lag_12,481.79603457450867
grp_open_date_cat_yoy_mean,479.0017762184143
rto_median_3,463.9941692352295
rto_lag_18,393.84055042266846
cancellations_rmean_3,343.17952370643616
work_hours,311.1113781929016
locality_march_feb_ratio,297.93342328071594
rto_max_6,281.8862247467041
log_growth_lag_2,279.5235013961792
rto_rmedian_2,239.50667572021484
schools_300_clipped,198.8461513519287
rto_std_3,196.397442817688
cancellations_lag_12,191.73585200309753
rto_same_month_2y,156.16899967193604
rto_naive_seasonal,143.7974500656128
days_ratio_curr_to_lag12,99.25059986114502
rto_mean_6,95.07317543029785
rto_std_6,83.1000759601593
rto_same_month_1y,81.22019910812378
rto_lag_1_div_lag_12,75.50417399406433
rto_median_6,68.86310005187988
locality_march_feb_ratio_hist_pairs,63.44969892501831
rto_min_6,61.96145033836365
rto_mean_12,55.086424827575684
rto_mean_3,42.120474338531494
alco_flag,28.29657554626465
rto_mean_4,17.40000009536743
rto_mean_2,0.0
global_march_feb_ratio_hist_pairs,0.0
global_march_feb_ratio,0.0
