number,state,value,duration_s,fold_mapes,fold_iters,last_fold,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
0,COMPLETE,4.80227064800935,395.485516,"[5.754061592442004, 3.8658245606316948, 4.981026570434402, 3.987540835681083]","[206, 213, 1489, 24]",2024-03,0.052943912093673315,7,6.2053281457818965,0.8561202403254246,0.9906490864849993,0.011396244718004385,0.0057225326772745826,0.0001
1,COMPLETE,4.695663868379654,487.207781,"[5.477377365959795, 3.8241781288474876, 5.149450291977192, 3.9498147148598006]","[498, 900, 1494, 68]",2024-03,0.021654853831627623,6,58.07369275071929,0.6355596086592517,0.7917159438720727,17.180460176962978,0.0011229278584154335,1.9236333241562764
2,COMPLETE,4.5759920166768655,611.498368,"[5.17935881553048, 3.799996272428823, 5.046304872325681, 4.017782198758068]","[552, 764, 1499, 47]",2024-03,0.03818900845492669,9,3.5182537461872005,0.7589203973944937,0.7183869258761691,5.490220039083707,0.00018004359021025256,0.012341260037507362
