,0
rto_lag_1_per_day,7995380.257308662
rto_lag_1_scaled_by_days,3223962.026391804
locality,1446413.288755715
region,268312.37405240536
month_cos,225566.7473282814
is_jan,222600.4949644804
rto_seasonal_ratio_baseline,140457.3586369753
rto_lag_12_div_lag_13,100516.52254611254
households,76428.10968250036
rto_lag_11,73398.84978610277
rto_lag_7,70078.90267789364
month_sin,65220.652186989784
rto_slope_12,59226.2321587801
cashboxes,57989.11043918133
rto_diff_1,55578.69948762655
rto_slope_3,54312.158242702484
rto_lag_1_div_mean_3,52266.88621652126
rto_rmin_2,47610.82556027174
log_growth_lag_6,47247.07989829779
rto_rmean_2,37821.06947219372
rto_mean_3_div_mean_12,37192.04291731119
region_spendings_mom_ratio,36899.3156427145
log_growth_lag_4,36462.39969485998
non_working_days,36426.32389116287
population,35536.90129709244
rto_lag_12_per_day,34532.28197044134
days_in_month_lag_1,33202.68540287018
rto_pct_1,30604.48477578163
rto_lag_2_div_lag_4,27282.07849109173
abs_log_growth_lag_1,26234.153277754784
items_per_check_rmean_12,26071.76823848486
rto_lag_8,24231.39748263359
rto_lag_15,24167.961036920547
rto_lag_2_div_lag_14,24138.436463952065
rto_lag_9,23980.691060900688
rto_lag1_to_cummean,23394.367145478725
rto_pct_2,23383.4389488101
rto_rstd_2,22181.773574769497
rto_lag_2,21848.577443778515
rto_rmedian_12,21628.791692733765
rto_rmedian_24,21420.890053510666
area_cat,21312.662254214287
rto_lag_1,20976.644663214684
days_in_month_lag_12,19396.611788392067
grp_all_yoy_macro_median,18096.941475987434
rto_lag_10,17877.550496459007
rto_diff_2,17552.51095724106
rto_rmax_2,16407.437812447548
rto_rstd_3,16238.903841018677
region_spendings_lag1_to_rmean3,16194.342906355858
rto_lag_1_div_lag_2,16161.26172953844
te_open_date_cat,15374.402297616005
grp_area_cat_yoy_median,15106.984937310219
grp_all_lag1_mean,14895.398446083069
rto_lag_5,14398.018949687481
rto_rstd_24,14273.318360567093
rto_rmin_24,14222.771508455276
rto_slope_6,13769.577841997147
rto_rstd_12,13761.732072353363
rto_pct_6,13622.224164426327
rto_per_day_yoy_ratio,13146.050941169262
rto_cv_6,12828.061392724514
foot_traffic_clipped,12752.73160469532
promo_per_check_lag_1,12576.124320447445
rto_diff_6,12534.527914524078
grp_all_lag12_mean,12448.242444396019
rto_yoy_diff,11977.083713233471
cancellations_lag_1,11773.476154267788
rto_rmin_12,11438.655556559563
ets_pred,10934.585173726082
grp_area_cat_yoy_mean,10419.846806287766
items_per_check_lag_2,10358.869830965996
rto_rstd_4,10282.685763895512
te_locality,10243.975088596344
te_region_month,10104.123366594315
grocery_500_clipped,10048.521588146687
quarter,9587.33412027359
grp_open_date_cat_lag1_median,9384.06000560522
promo_per_check_lag_2,9346.566780924797
rto_yoy_ratio,9230.18195283413
items_per_check_lag_1,9198.901719927788
grp_open_date_cat_lag1_mean,9006.676955223083
items_per_check_lag_12,8711.937019050121
rto_lag_6,8362.851213157177
region_spendings_lag_2,8307.668038070202
grp_all_yoy_macro_mean,8134.129968583584
is_dec,7847.565339565277
region_spendings_yoy_ratio,7304.720413923264
car_traffic_clipped,7240.552666962147
rto_rstd_6,7214.563658416271
rto_cummean,7176.661380529404
rto_rmedian_3,7064.2109125852585
cancellations_lag_2,6964.110002994537
rto_lag_13,6878.263400375843
rto_lag_4,6841.061237812042
grp_locality_lag1_mean,6804.90646314621
promo_per_check_rmean_12,6707.048064649105
promo_per_check_rmean_3,6516.711580455303
days_in_month,6323.715688705444
rto_cumstd,6280.378924667835
open_date_cat,6269.9810844659805
rto_rmin_3,6192.1200953722
region_spendings_lag_3,6107.711696982384
grp_region_lag1_median,6036.527803897858
rto_lag_3,6018.9608253240585
items_per_check_rmean_3,5801.267867445946
region_spendings_inflated,5777.431843519211
rto_lag_16,5724.336716294289
rto_rmax_4,5691.443740487099
rto_rmin_4,5455.221190094948
te_region,5394.307779312134
promo_per_check_lag_12,5380.538658022881
rto_rmin_6,5376.227003097534
rto_lag_20,5238.686174869537
cancellations_lag_12,5116.547284603119
grp_region_yoy_median,5099.161337018013
rto_lag_14,5069.445694446564
grp_area_cat_lag1_median,4915.278463959694
grp_locality_yoy_mean,4876.323006212711
grp_locality_yoy_median,4652.908883094788
medical_300_clipped,4616.048567891121
rto_lag_17,4541.537042379379
grp_region_yoy_mean,4502.503189444542
rto_rmedian_6,4464.499193906784
region_spendings_rmean_3,4448.568575620651
cancellations_rmean_12,4417.570662498474
rto_lag_12,4414.559232354164
grp_locality_lag1_median,4304.511089622974
te_area_open,4260.702657699585
grp_open_date_cat_yoy_mean,4233.354470133781
rto_cummax,4165.616227030754
cancellations_rmean_3,4156.720798611641
region_spendings_rmean_12,4137.829352974892
grp_area_cat_lag1_mean,4073.791180253029
rto_cummin,3810.149518430233
region_spendings_lag_1,3746.502657175064
grp_open_date_cat_yoy_median,3737.093911886215
rto_rmedian_4,3663.5565534234047
marketplaces_100_clipped,3462.4659128189087
rto_lag_19,3416.893905520439
rto_rmean_12,3349.384091436863
rto_rmax_24,3207.1342009305954
te_area_cat,3176.1103108525276
region_march_feb_ratio,3116.102748990059
te_region_area,3114.8553911447525
rto_same_month_1y_per_day,3111.4373844861984
rto_rmax_12,3082.458388388157
rto_rmax_3,3072.065724015236
grp_region_lag1_mean,3051.0525857806206
rto_lag_18,3039.514106273651
rto_rmean_24,3014.906283259392
days_ratio_curr_to_lag1,3001.6375962495804
region_spendings_lag_12,2968.264847934246
region_month_rto_mean_lag12,2937.585126042366
log_growth_lag_1,2866.5601934194565
rto_rmax_6,2745.9126821756363
rto_rmean_3,2700.7189090251923
rto_rmean_4,2616.5434396266937
rto_log_ratio_1_12,2529.09865963459
rto_rmean_6,2289.5042445659637
p5_500,2263.2518298625946
work_hours,2196.976975440979
rto_same_month_mean,2156.773191213608
rto_lag_21,2077.4593374729156
is_feb,2061.464015007019
locality_march_feb_ratio,1790.5115782618523
city_march_feb_ratio,1740.2085129022598
rto_lag_22,1739.4041075706482
stops_300_clipped,1696.280091702938
rto_naive_seasonal,1493.7638718485832
region_march_feb_ratio_hist_pairs,1320.256826877594
log_growth_lag_2,1294.8446134328842
rto_rmedian_2,1230.0979948043823
rto_lag_23,1154.0660232305527
days_ratio_curr_to_lag12,1077.7010097503662
rto_std_3,984.2525629997253
rto_lag_24,927.9408366680145
schools_300_clipped,834.7544895410538
rto_mean_12,713.0882784128189
rto_std_6,521.1476380825043
rto_median_3,476.14789140224457
global_march_feb_ratio,393.35551857948303
rto_mean_2,356.182106256485
rto_min_6,242.01772129535675
rto_median_6,229.5014910697937
rto_lag_1_div_lag_12,201.9585577249527
rto_same_month_1y,175.55881941318512
locality_march_feb_ratio_hist_pairs,171.75878238677979
rto_mean_6,170.4656355381012
