,0
rto_lag_24,941.2667162418365
region_march_feb_ratio_hist_pairs,907.5807890892029
rto_std_6,859.8681693077087
rto_same_month_1y_per_day,757.3677925467491
rto_median_6,712.9874826669693
rto_same_month_1y,407.0544844865799
rto_median_3,395.9842916727066
rto_max_6,393.4286674261093
rto_min_6,383.0631927251816
locality_march_feb_ratio_hist_pairs,382.7477115392685
rto_mean_2,373.65265786647797
rto_lag_1_div_lag_12,316.1181880235672
rto_mean_3,292.57950472831726
rto_mean_12,264.5976753234863
rto_mean_6,256.06240248680115
rto_mean_4,203.8288288116455
alco_flag,201.3083739876747
rto_same_month_2y,57.11771500110626
global_march_feb_ratio,7.035325050354004
rto_lag_25,0.0
global_march_feb_ratio_hist_pairs,0.0
